Famille;Genre;Espèce;Cultivar;Origine;Année de plantation;Nom du site;Localisation;Photo 1;Photo 2;Photo 3;Géolocalisation
Poaceae;Poa;alpina L.;;B.G. der Stadt Linz (Autriche);2015;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Poaceae;Eragrostis;trichodes Alph. Wood;;JB.Surrey (Angleterre);2008;Jardin des Plantes;C4;;;;47.2195866, -1.5429564
Polygonaceae;Bistorta;affinis Greene;;Pépinière des Avettes 71290 La Genête;2015;Jardin des Plantes;E1;;;;47.2190459, -1.5436715
Polygonaceae;Muehlenbeckia;complexa Meissn.;;Pépinière municipale (Nantes);1989;Jardin des Plantes;I4;;;;47.2186346, -1.541674
Primulaceae;Lysimachia;barystachys Bunge.;;JB.Weinheim (Allemagne);2001;Jardin des Plantes;D1;;;;47.2200207, -1.542118
Proteaceae;Lomatia;myricoides;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5ffac1c0151e81f6246bb283c80228dc;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/9fdf6d244dfa23ff44f149d1d9cd7220;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b9897a6f5e4ae5d9e1f3193b9c78049c;47.271863, -1.58213
Ranunculaceae;Thalictrum;ussuriense Luferov;;Amur Branch of B.G. (Russie);2014;Jardin des Plantes;D3;;;;47.2202913, -1.5420155
Ranunculaceae;Pulsatilla;zimmermannii Soo;;J.B. Bayreuth (Allemagne);2011;Jardin des Plantes;C8;;;;47.2202227, -1.5426922
Ranunculaceae;Anemone;multifida Poiret;;JB.Chemnitz (Allemagne);2009;Jardin des Plantes;E2;;;;47.2190146, -1.5427585
Ranunculaceae;Thalictrum;fendleri Engelm.;;JB.Framingham (USA);1988;Jardin des Plantes;C4;;;;47.2195866, -1.5429564
Ranunculaceae;Aquilegia;einseleana F.W.Schultz.;;JB.Graz (Autriche);2006;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Ranunculaceae;Thalictrum;minus  L.;;JB.Ibaraki (Japon);2008;Jardin des Plantes;C3;;;;47.2198464, -1.5432582
Ranunculaceae;Aconitum;barbatum Patr. ex Pers.;;JB.Yakut (Russie);2004;Jardin des Plantes;B9;;;;47.2205226, -1.5429769
Ranunculaceae;Thalictrum;alpinum L.;aureum Archangeli;JBU.Fribourg (Suisse);1987;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Ranunculaceae;Caltha;palustris L.;;Pépinières E.Lepage;1986;Jardin des Plantes;G1;;;;47.2193375, -1.5415093
Rhamnaceae;Rhamnus;pallasii;;Arboretum Komarovii Perkalski (Russie);2015;Jardin des Plantes;B4;;;;47.2205218, -1.5436966
Rhamnaceae;Colletia;hystrix;;Jardin Botanique Hanbury - La Mortola;2013;Jardin des Plantes;A2;;;;47.2208871, -1.5444631
Rhamnaceae;Phylica;arborea;;Pépinières Arven;2018;Jardin des Plantes;B4;;;;47.2205218, -1.5436966
Rhamnaceae;Ceanothus;;Concha;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c4b17cb4253b87f6064b53095370cb95;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/dece87d9c2891d226d6bb64ab4289735;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6859a1b5a9bc73aa44ce60ecc5e0a2aa;47.27182, -1.587105
Rhamnaceae;Ceanothus;thyrsiflorus;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/27b57c84c3c6aa3bb84c86a69d6ed631;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d873ff4754eeca4fdd7a1f9da055d4af;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/1aad56fdf34f53e16baf43bfdfce741c;47.27145, -1.584792
Rhamnaceae;Ceanothus;x logan;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ed25eb228c7573e97365bba85a47f27e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e32672b06b041e09f4012cee9b90e04a;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6c4461707c0892f4bbe359624b7f1ccb;47.271392, -1.581925
Rosaceae;Neviusia;alabamensis;;Collect. privée Pascal Prieur;2016;Jardin des Plantes;B8;;;;47.2206356, -1.543206
Rosaceae;Spiraea;canescens;Myrtifolia;collection Pascal Prieur;2016;Jardin des Plantes;B8;;;;47.2206356, -1.543206
Rosaceae;Spiraea;douglasii;menziesii;collection Pascal Prieur;2016;Jardin des Plantes;B8;;;;47.2206356, -1.543206
Rosaceae;Spiraea;media;;collection Pascal Prieur;2016;Jardin des Plantes;B8;;;;47.2206356, -1.543206
Rosaceae;Spiraea;miyabei;;collection Pascal Prieur;2016;Jardin des Plantes;B8;;;;47.2206356, -1.543206
Rosaceae;Spiraea;X notha;;collection Pascal Prieur;2016;Jardin des Plantes;B8;;;;47.2206356, -1.543206
Rosaceae;Potentilla;hippiana Lehm.;;J.B. Nitra (Slovaquie);2011;Jardin des Plantes;C4;;;;47.2195866, -1.5429564
Rosaceae;Rosa;serafinii;;JB Lyon - origine sauvage connue : Col de Vergio (Corse);2012;Jardin des Plantes;A3;;;;47.2209791, -1.5442857
Rosaceae;Acaena;fissistipula Bitter;;JB. Leipzig, Leipzig (Allemagne);2011;Jardin des Plantes;G2A;;;;47.2185256, -1.5421325
Rosaceae;Astilbe;thunbergii Miq.;;JB.Hiroshima (Japon);2006;Jardin des Plantes;D1;;;;47.2200207, -1.542118
Rosaceae;Fragaria;virginiana Duchesne;;JB.Montréal (Canada);1996;Jardin des Plantes;C4;;;;47.2195866, -1.5429564
Rosaceae;Sanguisorba;obtusa Maxim.;;Les Ponts de Cé_pépinière Lepage;2016;Jardin des Plantes;D1;;;;47.2200207, -1.542118
Rosaceae;Aronia;x prunifolia;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/77cf425fd8eb898cb74d1a5f4a450ba5;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c077df2a8205f01f4dd225cc87a2b107;;47.269525, -1.585142
Rosaceae;Chaenomeles;x superba;Cameo;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/aad8cac26dbea0914aa3b556f582afc3;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/146f121559ddbe43afabae861807ca17;;47.270297, -1.581378
Rosaceae;Malus;trilobata;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/33d726ebbc07d896517b916d5dfedc5d;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/aa7925d9fa1ff35eec4c24b98f652d7c;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/10ff3bd7ab578ba90263d6ad3792226c;47.271028, -1.585303
Rosaceae;Photinia;serratifolia;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/74b405d668f47b024e9e9e6c7fb0bc0c;;;47.270213, -1.581447
Rosaceae;Photinia;x fraseri;Red Robin;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/61eb1da953e5cea231cde3924c282ecc;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6ab1d32549b585e4f27a60c4f88dd6c0;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/fe982279a01cd33f56762c75184c0b6b;47.270197, -1.585792
Rosaceae;Prunus;;Kanzan;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a281ef948c1c88f557465424673d7a44;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/34fa3242c5ce67d9729645d5e4b55804;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/9f85f202f9d3fbd07c389ca346f59ab1;47.271088, -1.585903
Rosaceae;Prunus;;Tai-haku;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f1b82f1971884c0fadff967d9b04c19f;;;47.270242, -1.585097
Rosaceae;Prunus;glandulosa;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0c94bffe55265af5a6f9db3c98735722;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/8e761517edd1ea82784f03369bed3fd7;;47.271053, -1.584688
Rosaceae;Prunus;incisa;February Pink;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/033ef472ecf26754a222c937f96af63b;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/81df1e112a7d3c8566dd482ce1b49a7b;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/cb1f85a04c83b36bbb6ab9390fe023dc;47.27133, -1.582383
Rosaceae;Prunus;x yedoensis;Ivensii;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/da25d4681c9956bf0cd1c8adc39158bf;;;47.269892, -1.581597
Rosaceae;Spiraea;betulifolia var. aemiliana;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/77109de7272c59e29b78d03c2870244c;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/bb52f4412be1f5b8e259508c80a3bc89;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/66299ffb7bd708b7dee04bc32debe41e;47.27072, -1.582395
Rosaceae;Spiraea;nipponica;Halward's Silver;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/6dc6ea245c773b16212d3b7be6be3064;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d531b77f90ad19abd15d75b1293a2cd2;;47.269525, -1.585142
Rosaceae;Spiraea;salicifolia;Carnea;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a698488d145e3bc7098d41e2efadaa7c;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/9b5b40addafabd2d988643134a0a5b0c;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/8766db7437f3f67d8f5acc4a85aba7af;47.2712, -1.584222
Rosaceae;Spiraea;thunbergii;Fugino;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/7b67358bd5e8bd1ef48c2fda1ce77acc;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a6d34e3271d7299cd91db14ea92525e0;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/8338e42a1eb7efd6c8fa5083730e4eb4;47.271437, -1.584288
Rutaceae;Zanthoxylum;armatum;;Arboretum Keracoual (22);2013;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Rutaceae;Ruta;montana Mill.;;Conservatoire botanique de Genève (Suisse);2011;Jardin des Plantes;B6;;;;47.2202904, -1.5436506
Rutaceae;Choisya;ternata;;;1973;Jardin des Plantes;B9;;;;47.2205226, -1.5429769
Rutaceae;Correa;backhouseana;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f0484404257c19237fcb8a2611fe31a7;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2cf5eaa52a7aeda4fcf79c3eb6d9447b;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/1309a704b6aad46847fbd09f90cb8513;47.270005, -1.584558
Rutaceae;Skimmia;japonica;Olympic Flame;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2dc8e2387cd742218358e5f791bf3cb2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/faef4ac128f4e093ac839f635a78e72e;;47.270953, -1.582083
Rutaceae;Zanthoxylum;simulans;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/7f2e02eab1f83326f25c086f43302cb6;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ff3fcba63675a67f846916c607d6ba21;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/09d092eecf71f3cc4b0d5953a17905c0;47.269688, -1.581795
Salicaceae;Populus;koreana;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ca47bec3e58c04bc61f26ff76e0545fa;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f7815464782380df4247dd61b297cc1c;;47.271903, -1.582417
Sapindaceae;Xanthoceras;sorbifolium;;Pépinière  Arven;2016;Jardin des Plantes;B4;;;;47.2205218, -1.5436966
Sapindaceae;Acer;carpinifolium;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e6fb649c92165344af22b83b7bfe0561;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e1a426ee16f567012f6f6c6a398d25c9;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0200e44a0a00a87ea70ed1abc1d79222;47.270955, -1.581642
Sapindaceae;Acer;carpinifolium;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e31a7832231cb495ef06d07add3bbfd7;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0b866e4024d079d2a3d1dfc53c7a68df;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c4c656d264e5ef7cb4e89d5891ad19a6;47.270956, -1.581642
Sapindaceae;Acer;paxii;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/51acf337df1bf9419de7a71f19135aa2;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/09b1a0dcbf5c96b3e78ebccdcbbb1b81;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/50951e1822f51396128e960110856bbf;47.271345, -1.587175
Sapindaceae;Acer;platanoides;Drummondii;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/4a3246e2516c34835c57a9cf1f317364;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b9d13e0ced06b2ab0553d6ca82d0ac72;;47.270988, -1.584945
Sapindaceae;Acer;pseudoplatanus;Worley;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0f6cd8771b42f28671ebcd5ff33e2e7e;;;47.269972, -1.581422
Sapindaceae;Acer;rubrum;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/99df57568bda485f56deb4384352d6cb;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/4b58594bae2fe7cc3c5c45a5297db9fb;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ac3bc9363d933de6ae89be8d2fbb1845;47.270433, -1.581858
Sapindaceae;Acer;griseum;;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/4e951a6b5bd2bf48fe3e0b26e768a708;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/7bffd123ed773a0841d6303e04ef64fa;;47.26165, -1.533305
Sapindaceae;Acer;saccharinum;;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/297b85cf178348c796afc6489d0a4ccd;;;47.261497, -1.532772
Sapindaceae;Aesculus;hippocastanum;Monstrosa;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/18c7cca8085755ed5b15357dfde1da14;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c78079e9a15230fab24deb95b9b8f2b4;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/d87621db4fdb7d139e8510a092d4edea;47.271372, -1.586655
Sapindaceae;Aesculus;pavia;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/997abf9d22f4d2a687242cb671a8a73e;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/5da172b6fee0a173a982957a5155f747;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f654fcb37748179e8977be8766f83147;47.270988, -1.586163
Sapindaceae;Aesculus;x neglecta;Erythroblastos;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/3f71ebef45751e49d07baa98a409a378;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/2d64b6b4b67080316b698dc3029da6ed;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/c32b523ae629b026a003b5f47079e145;47.27108, -1.582028
Sapindaceae;Aesculus;x carnea;;;;Parc floral de la Beaujoire;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/1e60ae7dd14f5442ab2fe4fe7f177577;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b97ea0251291975d986bce38c96a27b1;;47.263042, -1.531845
Sapotaceae;Chrysophyllum;cainito;;;;Jardin d'agronomie tropicale du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/a9f1cf401a9e3778e2e593f936c513a4;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/e75574f47f2b1797b3555f336addfb1d;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/cf27c6ab0cfcc300a02ff226c0d5eadc;47.226933, -1.511922
Saxifragaceae;Saxifraga;umbrosa L.;;;1973;Jardin des Plantes;B3;;;;47.220075, -1.5444508
Solanaceae;Lycium;barbarum;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b0f1b050ba024c18dc32d2643f16c6da;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/f26b2f78231a68182adc4a4a4a135309;;47.271508, -1.581128
Solanaceae;Lycium;barbarum;;;;Jardin d'agronomie tropicale du Grand-Blottereau;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/80ec26d6e378c3ab8e477ae1c0bc8973;;;47.226767, -1.512363
Styracaceae;Halesia;carolina;;;;Arboretum Cimetière Parc;;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/b733cd20f309b3ce41c351cf4acaa0f3;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/ae12887c88576442d84966d7dd3ad886;https://data.nantesmetropole.fr/api/explore/v2.1/catalog/datasets/244400404_collection-vegetale-nantes/files/0a45d4dbd9229e1d5449ba1a5b074ba4;47.271017, -1.581067
